order_id,cust_id,store_id,order_date,order_status,gross_total,discount_amount,net_total,payment_mode_id
6671,49298,186,2025-01-15,Delivered,214472.0,1815.0,212657.0,3
6672,40490,185,2024-06-19,Processing,215331.22,0.0,215331.22,3
6673,49894,9,2024-01-05,Processing,52749.08,0.0,52749.08,2
6674,38069,120,2024-11-18,Out for Delivery,1408.47,0.0,1408.47,5
6675,37979,187,2025-11-06,Out for Delivery,65310.4,0.0,65310.4,4
6676,38399,60,2024-01-25,Delivered,390809.17,0.0,390809.17,6
6677,27377,44,2025-07-05,Delivered,25076.01,0.0,25076.01,8
6678,10754,117,2024-02-09,Shipped,934.08,0.0,934.08,3
6679,42605,183,2025-11-02,Delivered,278753.18,0.0,278753.18,7
6680,5880,22,2024-07-17,Returned,8309.06,830.91,7478.15,3
6681,32151,164,2025-03-13,Delivered,3589.71,0.0,3589.71,1
6682,47031,169,2025-03-09,Delivered,81002.94,0.0,81002.94,3
6683,37229,50,2025-11-25,Failed,2701.64,675.41,2026.23,5
6684,115,166,2025-08-16,Delivered,218474.49,0.0,218474.49,7
6685,967,193,2025-11-17,Delivered,96067.74,0.0,96067.74,4
6686,22574,96,2024-04-01,Processing,11773.78,0.0,11773.78,7
6687,20634,149,2026-02-05,Delivered,9528.84,0.0,9528.84,5
6688,18282,90,2024-10-30,Out for Delivery,21028.37,0.0,21028.37,1
6689,38773,184,2025-02-27,Delivered,43705.58,0.0,43705.58,7
6690,48237,183,2025-08-18,Processing,4963.97,0.0,4963.97,3
6691,17156,88,2026-01-21,Shipped,8178.91,0.0,8178.91,3
6692,40324,174,2024-02-09,Delivered,14096.79,0.0,14096.79,7
6693,17697,80,2025-02-08,Delivered,931.2,0.0,931.2,4
6694,24640,68,2025-11-12,Delivered,8988.9,252.31,8736.59,7
6695,7640,34,2024-08-25,Delivered,367862.57,0.0,367862.57,1
6696,4088,79,2024-08-26,Delivered,3262.41,978.72,2283.69,8
6697,39112,199,2025-03-04,Out for Delivery,29363.76,0.0,29363.76,9
6698,42762,158,2025-11-18,Failed,1626.35,0.0,1626.35,6
6699,3445,191,2026-01-30,Shipped,26110.11,2662.81,23447.3,2
6700,34590,120,2026-01-22,Delivered,15741.87,2709.1,13032.77,8
6701,39232,131,2025-07-27,Delivered,80317.53,10226.48,70091.05,2
6702,1257,166,2025-11-11,Delivered,980.14,196.03,784.11,5
6703,46279,133,2025-09-06,Cancelled,11796.33,2949.08,8847.25,4
6704,3779,180,2026-02-11,Out for Delivery,388789.6,3951.35,384838.25,7
6705,43378,26,2025-09-11,Delivered,181159.51,1964.6,179194.91,6
6706,2603,162,2026-01-18,Delivered,89741.18,0.0,89741.18,9
6707,29975,29,2025-12-26,Delivered,6502.61,0.0,6502.61,5
6708,49196,106,2025-05-30,Delivered,3119.21,0.0,3119.21,4
6709,25504,149,2024-04-01,Failed,8687.4,0.0,8687.4,8
6710,42573,126,2025-02-13,Returned,112553.65,0.0,112553.65,9
6711,42890,82,2025-05-14,Delivered,116835.84,0.0,116835.84,4
6712,18520,35,2024-07-23,Processing,73310.79,596.62,72714.17,6
6713,23362,100,2025-08-05,Shipped,5136.99,0.0,5136.99,4
6714,9194,145,2026-02-03,Delivered,84474.73,1825.98,82648.75,1
6715,31385,142,2024-09-28,Delivered,8656.0,0.0,8656.0,2
6716,26803,196,2025-12-16,Delivered,34124.87,0.0,34124.87,2
6717,47067,28,2024-10-30,Delivered,6385.23,507.61,5877.62,7
6718,38742,31,2024-11-24,Delivered,28348.56,4940.88,23407.68,2
6719,28952,110,2024-07-16,Delivered,131183.12,0.0,131183.12,2
6720,48340,140,2025-03-24,Delivered,223486.51,0.0,223486.51,6
6721,10954,129,2024-10-16,Delivered,17479.62,762.33,16717.29,1
6722,26039,135,2025-04-19,Out for Delivery,161985.4,44802.56,117182.84,9
6723,23800,195,2024-02-17,Delivered,13032.18,0.0,13032.18,4
6724,14310,66,2025-02-27,Delivered,94845.46,11768.66,83076.8,1
6725,39997,178,2024-12-07,Processing,4705.56,0.0,4705.56,2
6726,21421,28,2024-05-12,Delivered,46920.76,1384.36,45536.4,6
6727,48893,174,2025-05-18,Cancelled,26065.14,0.0,26065.14,5
6728,20045,49,2025-08-27,Out for Delivery,2869.74,0.0,2869.74,4
6729,9718,73,2026-02-13,Processing,2449.2,0.0,2449.2,1
6730,20378,41,2026-01-25,Delivered,57184.38,2611.36,54573.02,5
6731,19558,156,2024-07-10,Processing,395074.44,0.0,395074.44,9
6732,19011,26,2024-07-16,Shipped,456526.59,0.0,456526.59,5
6733,786,61,2025-04-12,Delivered,110863.35,26256.3,84607.05,6
6734,39315,8,2025-04-17,Returned,174236.07,0.0,174236.07,6
6735,21282,66,2025-06-24,Processing,28520.71,5905.53,22615.18,9
6736,13395,47,2025-11-27,Delivered,4850.23,0.0,4850.23,6
6737,9994,80,2025-07-08,Returned,19588.06,0.0,19588.06,1
6738,10201,178,2025-11-27,Delivered,386150.04,0.0,386150.04,9
6739,44939,177,2025-09-30,Delivered,13340.07,0.0,13340.07,2
6740,13512,140,2025-06-25,Delivered,6255.65,343.84,5911.81,6
6741,32793,140,2025-07-11,Delivered,193059.93,199.82,192860.11,1
6742,32497,164,2025-09-28,Delivered,65990.45,0.0,65990.45,6
6743,45789,107,2024-06-25,Delivered,164552.61,0.0,164552.61,1
6744,33091,42,2024-06-01,Delivered,22470.82,5617.7,16853.12,6
6745,36030,127,2025-03-18,Delivered,31385.02,1913.58,29471.44,6
6746,38693,86,2024-11-06,Delivered,34166.44,323.62,33842.82,4
6747,39594,43,2024-12-15,Shipped,231813.04,0.0,231813.04,1
6748,36144,15,2025-12-22,Delivered,9428.07,0.0,9428.07,4
6749,33173,74,2025-07-26,Delivered,54960.1,2240.97,52719.13,1
6750,26835,158,2025-09-29,Out for Delivery,14164.44,2124.67,12039.77,6
6751,26677,195,2025-08-15,Delivered,19778.92,0.0,19778.92,9
6752,33117,158,2025-09-05,Delivered,11697.24,185.49,11511.75,1
6753,48138,173,2024-03-17,Delivered,104960.28,0.0,104960.28,9
6754,11290,66,2025-04-02,Delivered,14748.8,3093.85,11654.95,1
6755,42908,103,2024-02-25,Delivered,45789.58,0.0,45789.58,9
6756,42818,5,2024-10-10,Returned,182751.04,0.0,182751.04,5
6757,23144,68,2025-02-22,Delivered,162258.62,13778.24,148480.38,1
6758,18896,50,2024-07-05,Delivered,154606.01,17929.89,136676.12,8
6759,28690,157,2024-03-25,Delivered,13559.97,2711.99,10847.98,6
6760,3204,154,2025-09-09,Delivered,268838.65,10627.77,258210.88,1
6761,42253,57,2025-02-28,Failed,90410.4,3643.6,86766.8,5
6762,37569,134,2026-01-27,Delivered,78602.55,28.66,78573.89,5
6763,43876,88,2024-04-25,Delivered,37007.23,1309.86,35697.37,5
6764,46888,24,2024-10-18,Delivered,3873.3,0.0,3873.3,8
6765,10512,53,2025-12-18,Shipped,17108.56,118.33,16990.23,9
6766,47998,58,2024-11-23,Delivered,191888.88,0.0,191888.88,4
6767,45978,33,2024-09-24,Delivered,197433.51,0.0,197433.51,6
6768,19419,87,2024-10-21,Out for Delivery,200379.42,0.0,200379.42,2
6769,36031,184,2024-04-20,Shipped,217083.63,2805.86,214277.77,9
6770,17358,49,2025-08-11,Processing,72130.49,0.0,72130.49,1
6771,11964,66,2025-03-22,Out for Delivery,32871.6,1359.79,31511.81,4
6772,20988,192,2024-07-15,Processing,340545.29,0.0,340545.29,1
6773,26730,131,2025-03-03,Delivered,2769.63,0.0,2769.63,7
6774,14072,106,2024-09-05,Delivered,136946.97,0.0,136946.97,2
6775,27877,110,2024-03-14,Delivered,30642.79,0.0,30642.79,4
6776,26090,120,2024-07-23,Delivered,2305.52,0.0,2305.52,8
6777,20160,120,2025-08-09,Delivered,49340.91,3085.69,46255.22,4
6778,44140,83,2025-01-10,Delivered,132352.17,0.0,132352.17,9
6779,26367,194,2025-09-18,Shipped,13272.88,0.0,13272.88,6
6780,31022,145,2024-07-09,Delivered,12716.6,0.0,12716.6,4
6781,34912,47,2024-03-21,Delivered,73751.22,0.0,73751.22,4
6782,21784,68,2025-01-16,Delivered,5703.69,0.0,5703.69,4
6783,16890,64,2026-01-25,Delivered,2108.1,527.02,1581.08,7
6784,368,177,2025-03-21,Delivered,6934.09,0.0,6934.09,9
6785,10195,147,2024-07-24,Delivered,39152.37,5872.86,33279.51,4
6786,17013,35,2025-02-01,Delivered,21735.42,0.0,21735.42,3
6787,49838,127,2024-09-28,Delivered,2661.84,399.28,2262.56,1
6788,43768,64,2025-08-08,Processing,22399.38,323.84,22075.54,7
6789,34721,93,2024-06-17,Shipped,9578.94,304.8,9274.14,5
6790,25391,2,2024-06-30,Returned,5550.33,0.0,5550.33,2
6791,18979,139,2025-06-25,Failed,83950.85,120.9,83829.95,9
6792,16410,20,2025-12-01,Delivered,56002.79,1026.91,54975.88,7
6793,47000,175,2026-01-08,Delivered,91542.62,0.0,91542.62,9
6794,26576,77,2024-11-21,Delivered,15011.1,0.0,15011.1,6
6795,42276,1,2025-02-16,Delivered,105553.14,0.0,105553.14,2
6796,46403,16,2025-04-09,Delivered,3926.07,174.87,3751.2,7
6797,49872,140,2025-03-31,Processing,4040.88,0.0,4040.88,8
6798,29835,5,2025-03-22,Failed,317971.96,46097.92,271874.04,1
6799,4780,36,2025-01-21,Cancelled,32258.19,4905.46,27352.73,8
6800,6698,137,2024-09-16,Delivered,41122.28,955.1,40167.18,9
6801,45035,159,2025-09-08,Delivered,6865.58,1088.14,5777.44,3
6802,13181,127,2025-05-07,Delivered,27726.02,2686.84,25039.18,6
6803,6800,50,2025-01-18,Delivered,125783.7,1466.78,124316.92,9
6804,6168,189,2024-10-28,Processing,32624.1,0.0,32624.1,2
6805,43178,154,2025-01-14,Delivered,12325.32,0.0,12325.32,5
6806,31390,63,2024-09-10,Delivered,415223.84,0.0,415223.84,2
6807,25618,141,2024-07-24,Failed,242605.83,39931.86,202673.97,4
6808,6932,148,2024-12-10,Cancelled,6762.94,0.0,6762.94,5
6809,13235,117,2025-11-13,Delivered,54390.77,0.0,54390.77,2
6810,36801,55,2024-04-28,Processing,3581.22,268.33,3312.89,9
6811,39712,43,2025-08-28,Out for Delivery,7298.0,0.0,7298.0,5
6812,24168,10,2024-04-16,Returned,45026.07,7476.89,37549.18,8
6813,19136,66,2025-07-10,Processing,70588.24,6347.38,64240.86,2
6814,11471,8,2024-02-29,Delivered,263357.09,11269.07,252088.02,2
6815,684,43,2025-06-05,Processing,18431.76,0.0,18431.76,1
6816,25343,136,2024-10-26,Failed,55960.21,160.55,55799.66,7
6817,30555,49,2024-01-13,Delivered,141907.1,583.76,141323.34,4
6818,17677,82,2024-02-20,Delivered,2270.88,389.54,1881.34,8
6819,39478,106,2024-06-25,Processing,24541.42,0.0,24541.42,3
6820,36211,75,2025-11-16,Delivered,21624.61,2027.18,19597.43,4
6821,309,161,2024-06-04,Shipped,1852.68,0.0,1852.68,5
6822,13425,42,2024-02-20,Delivered,424689.86,207.43,424482.43,3
6823,36187,193,2025-07-05,Delivered,117186.59,0.0,117186.59,7
6824,43649,85,2025-05-23,Delivered,59285.23,6063.24,53221.99,3
6825,30084,95,2024-03-10,Delivered,14214.15,0.0,14214.15,7
6826,15049,4,2024-05-29,Delivered,43356.53,961.58,42394.95,5
6827,47166,119,2024-12-27,Cancelled,99964.57,0.0,99964.57,8
6828,9456,116,2025-07-07,Delivered,308725.6,0.0,308725.6,1
6829,34963,75,2024-11-19,Delivered,1282.39,0.0,1282.39,2
6830,23176,130,2025-02-19,Delivered,226170.58,0.0,226170.58,9
6831,21223,180,2024-12-15,Delivered,43464.57,719.23,42745.34,4
6832,29019,170,2024-11-23,Shipped,44610.75,0.0,44610.75,5
6833,21380,121,2024-09-08,Delivered,16894.4,0.0,16894.4,4
6834,16488,103,2025-01-21,Cancelled,22690.29,163.16,22527.13,6
6835,41646,104,2024-10-27,Delivered,265479.58,52195.3,213284.28,8
6836,17962,147,2025-12-09,Delivered,5468.2,0.0,5468.2,6
6837,41314,183,2025-08-22,Delivered,52080.06,2516.89,49563.17,2
6838,35441,28,2025-11-12,Delivered,43106.84,2538.32,40568.52,5
6839,17806,153,2025-02-20,Failed,35458.8,0.0,35458.8,2
6840,28567,57,2024-01-07,Processing,21211.15,1411.93,19799.22,1
6841,9187,93,2025-03-05,Shipped,87483.96,3338.1,84145.86,4
6842,13853,129,2025-01-27,Delivered,2264.04,0.0,2264.04,8
6843,42835,55,2024-05-13,Delivered,144264.02,785.82,143478.2,9
6844,433,42,2024-02-13,Returned,143625.3,495.98,143129.32,8
6845,2038,19,2025-11-14,Shipped,70548.0,2331.02,68216.98,2
6846,16819,54,2024-11-20,Out for Delivery,3611.14,0.0,3611.14,8
6847,6847,95,2025-07-24,Delivered,16994.22,0.0,16994.22,8
6848,28213,118,2025-06-22,Returned,59718.5,0.0,59718.5,3
6849,34581,188,2024-03-22,Cancelled,220547.5,0.0,220547.5,1
6850,9967,136,2025-05-27,Delivered,232411.04,11365.08,221045.96,6
6851,33425,148,2025-04-11,Delivered,10254.87,0.0,10254.87,5
6852,9343,11,2025-07-15,Delivered,544427.13,593.33,543833.8,3
6853,35641,156,2025-10-26,Delivered,946.06,0.0,946.06,1
6854,36808,45,2025-07-29,Delivered,15208.08,0.0,15208.08,1
6855,23074,166,2024-04-10,Failed,67502.9,0.0,67502.9,4
6856,28151,105,2025-07-14,Delivered,10037.44,0.0,10037.44,2
6857,17871,134,2025-10-06,Delivered,64974.61,3560.82,61413.79,3
6858,21087,68,2026-02-08,Cancelled,131218.27,0.0,131218.27,1
6859,5613,38,2026-02-15,Delivered,156637.21,0.0,156637.21,6
6860,43333,168,2024-06-02,Processing,9756.58,0.0,9756.58,3
6861,41298,51,2026-01-13,Out for Delivery,7527.88,0.0,7527.88,1
6862,38493,102,2025-06-26,Delivered,29269.37,3890.49,25378.88,4
6863,47392,189,2024-02-27,Delivered,38983.64,4031.38,34952.26,7
6864,39266,135,2025-04-07,Delivered,46730.86,0.0,46730.86,8
6865,5868,107,2024-11-22,Out for Delivery,21592.86,1517.99,20074.87,8
6866,8342,118,2025-05-26,Delivered,11438.72,0.0,11438.72,1
6867,37702,181,2025-03-17,Delivered,9526.45,0.0,9526.45,5
6868,3645,199,2024-02-09,Out for Delivery,300562.04,2785.81,297776.23,9
6869,3504,64,2025-10-20,Delivered,34008.49,0.0,34008.49,5
6870,49580,162,2026-02-19,Cancelled,23336.64,4667.33,18669.31,5
6871,4911,195,2025-07-25,Delivered,152664.73,0.0,152664.73,8
6872,8795,197,2024-03-14,Processing,4511.33,0.0,4511.33,1
6873,33683,86,2025-12-25,Delivered,38100.48,322.89,37777.59,9
6874,48650,184,2024-04-15,Delivered,2074.29,0.0,2074.29,4
6875,20009,65,2024-06-04,Delivered,42739.85,0.0,42739.85,3
6876,43171,3,2025-11-23,Delivered,1422.08,0.0,1422.08,1
6877,46678,63,2025-01-23,Delivered,10471.11,0.0,10471.11,3
6878,9587,57,2025-11-20,Failed,77721.28,23316.38,54404.9,2
6879,10503,105,2025-04-11,Processing,145612.5,12178.13,133434.37,3
6880,15194,94,2024-07-10,Out for Delivery,86083.81,0.0,86083.81,5
6881,27488,97,2025-07-27,Processing,247645.8,0.0,247645.8,2
6882,34268,83,2024-02-01,Delivered,68393.97,69.16,68324.81,1
6883,9244,54,2024-08-08,Delivered,415.01,0.0,415.01,2
6884,26887,7,2024-07-25,Out for Delivery,33772.06,0.0,33772.06,2
6885,19318,56,2025-05-09,Delivered,25981.72,1401.55,24580.17,8
6886,3671,190,2026-02-14,Out for Delivery,167625.34,2939.96,164685.38,1
6887,5345,89,2026-02-06,Shipped,11253.82,0.0,11253.82,7
6888,25647,70,2024-01-18,Delivered,239334.76,55461.56,183873.2,7
6889,19941,57,2024-01-27,Out for Delivery,16214.38,0.0,16214.38,8
6890,48968,76,2024-12-20,Out for Delivery,5886.89,0.0,5886.89,6
6891,29073,56,2025-08-08,Cancelled,76015.83,0.0,76015.83,8
6892,2546,116,2025-02-03,Delivered,243764.33,34068.75,209695.58,6
6893,17452,180,2024-10-24,Delivered,37808.41,0.0,37808.41,5
6894,49027,83,2026-02-15,Delivered,59827.55,12869.45,46958.1,7
6895,33813,131,2024-04-25,Processing,125489.16,0.0,125489.16,9
6896,49220,7,2025-06-30,Failed,70710.16,0.0,70710.16,1
6897,5201,25,2025-01-28,Delivered,46312.73,0.0,46312.73,2
6898,13000,172,2025-06-14,Shipped,151162.64,0.0,151162.64,2
6899,40769,147,2025-07-28,Shipped,49607.32,0.0,49607.32,4
6900,43820,110,2026-02-23,Out for Delivery,84510.54,12676.58,71833.96,7
6901,18385,176,2024-01-27,Processing,8822.36,0.0,8822.36,9
6902,24329,19,2024-04-11,Shipped,18618.59,0.0,18618.59,1
6903,41226,28,2024-01-08,Processing,57681.48,0.0,57681.48,8
6904,33890,17,2024-06-04,Delivered,28044.15,0.0,28044.15,1
6905,36500,40,2025-11-04,Delivered,36834.13,0.0,36834.13,2
6906,25987,111,2025-04-15,Delivered,656.34,0.0,656.34,6
6907,30545,142,2025-06-10,Out for Delivery,41180.02,136.25,41043.77,8
6908,42694,89,2025-07-14,Delivered,30771.87,6698.49,24073.38,1
6909,28975,173,2024-05-23,Delivered,86203.92,14805.41,71398.51,3
6910,6569,29,2024-06-28,Delivered,161827.56,0.0,161827.56,7
6911,34201,94,2024-05-27,Out for Delivery,8662.66,1976.72,6685.94,1
6912,48534,135,2025-06-20,Shipped,124721.28,24368.33,100352.95,4
6913,7955,106,2024-01-27,Out for Delivery,119906.97,5995.35,113911.62,1
6914,31713,87,2024-01-09,Delivered,134793.29,0.0,134793.29,6
6915,24814,135,2025-04-29,Cancelled,114168.03,0.0,114168.03,5
6916,5711,129,2025-11-03,Delivered,70096.88,0.0,70096.88,3
6917,33763,148,2025-09-14,Processing,37939.09,5218.01,32721.08,9
6918,13033,198,2024-08-07,Delivered,135770.13,27154.03,108616.1,1
6919,1526,189,2025-08-07,Delivered,23385.24,0.0,23385.24,2
6920,24119,132,2024-09-18,Delivered,741.36,0.0,741.36,9
6921,43517,100,2024-07-12,Out for Delivery,194546.67,14814.52,179732.15,7
6922,37764,48,2025-09-18,Delivered,90100.96,0.0,90100.96,5
6923,39164,193,2025-12-23,Delivered,31546.17,0.0,31546.17,7
6924,27153,59,2024-07-12,Delivered,28162.22,0.0,28162.22,2
6925,11536,178,2024-05-31,Delivered,2437.26,0.0,2437.26,4
6926,10017,102,2025-04-17,Processing,4400.43,0.0,4400.43,3
6927,421,147,2026-01-27,Shipped,91704.53,18990.54,72713.99,8
6928,32115,31,2024-04-06,Delivered,155825.44,0.0,155825.44,8
6929,28297,113,2024-10-20,Returned,286608.42,0.0,286608.42,2
6930,21901,166,2026-01-25,Processing,10002.0,899.03,9102.97,4
6931,44027,149,2025-10-09,Delivered,58825.36,539.8,58285.56,8
6932,21587,174,2025-04-16,Delivered,110452.71,0.0,110452.71,8
6933,49243,11,2025-05-07,Delivered,155499.3,0.0,155499.3,2
6934,13170,146,2025-09-10,Delivered,85593.99,0.0,85593.99,8
6935,49625,47,2025-05-23,Delivered,798.23,0.0,798.23,1
6936,44308,45,2024-01-17,Delivered,53283.47,0.0,53283.47,9
6937,19438,29,2024-02-06,Delivered,551.29,0.0,551.29,3
6938,11050,174,2024-03-29,Delivered,59622.13,1014.54,58607.59,8
6939,15696,106,2025-10-09,Out for Delivery,431249.33,5440.58,425808.75,8
6940,16307,12,2024-10-04,Delivered,2899.65,0.0,2899.65,1
6941,25306,179,2024-01-11,Delivered,38771.26,0.0,38771.26,3
6942,43902,118,2024-12-27,Cancelled,291581.01,0.0,291581.01,1
6943,48225,75,2025-12-17,Delivered,4486.11,0.0,4486.11,9
6944,39910,49,2024-08-30,Delivered,385626.65,90460.94,295165.71,1
6945,30268,96,2025-11-08,Failed,3313.44,0.0,3313.44,4
6946,49506,86,2024-06-27,Failed,45668.04,3163.95,42504.09,6
6947,23529,123,2025-03-04,Delivered,1430.77,0.0,1430.77,6
6948,38006,23,2025-11-09,Shipped,55778.71,7995.31,47783.4,4
6949,27269,26,2025-11-15,Delivered,34774.69,0.0,34774.69,6
6950,38543,83,2024-05-22,Delivered,28944.0,0.0,28944.0,2
6951,31658,194,2025-11-17,Delivered,22272.8,55.09,22217.71,7
6952,40841,83,2024-02-08,Delivered,6295.34,0.0,6295.34,2
6953,33684,111,2024-05-08,Processing,60660.81,198.4,60462.41,7
6954,48976,113,2025-07-29,Delivered,9319.49,0.0,9319.49,3
6955,41516,133,2024-04-21,Delivered,43058.67,10764.67,32294.0,8
6956,9376,26,2025-08-16,Delivered,43658.91,2106.05,41552.86,3
6957,6223,110,2025-05-22,Delivered,1436.37,0.0,1436.37,6
6958,32888,48,2024-07-11,Processing,281000.18,0.0,281000.18,6
6959,11756,69,2025-11-07,Delivered,16993.2,43.84,16949.36,3
6960,49939,28,2024-06-05,Delivered,123766.4,19581.38,104185.02,3
6961,16736,157,2025-08-06,Delivered,25130.0,136.25,24993.75,1
6962,35584,120,2025-04-01,Delivered,327156.28,0.0,327156.28,8
6963,40168,77,2025-04-22,Delivered,1307.96,0.0,1307.96,2
6964,13443,102,2025-07-07,Out for Delivery,38720.79,0.0,38720.79,5
6965,27986,8,2024-05-21,Delivered,907.46,0.0,907.46,7
6966,12256,193,2025-03-31,Shipped,74724.96,950.29,73774.67,2
6967,14022,15,2024-11-30,Out for Delivery,202802.07,60840.62,141961.45,5
6968,48180,43,2024-02-11,Delivered,46357.5,0.0,46357.5,9
6969,2199,31,2025-03-31,Returned,29958.24,7489.56,22468.68,8
6970,8787,144,2025-11-15,Delivered,134242.35,33374.87,100867.48,8
6971,8962,194,2024-07-05,Delivered,5613.28,0.0,5613.28,5
6972,7041,109,2024-01-26,Delivered,213396.48,2785.47,210611.01,7
6973,2012,16,2024-10-21,Out for Delivery,48469.92,8814.81,39655.11,2
6974,36047,199,2024-05-21,Delivered,12798.38,0.0,12798.38,1
6975,2898,157,2025-04-25,Processing,15341.02,0.0,15341.02,1
6976,3006,4,2026-02-11,Delivered,29806.35,2051.26,27755.09,2
6977,4028,198,2024-08-04,Delivered,2724.44,0.0,2724.44,4
6978,46224,180,2024-08-09,Delivered,154112.82,0.0,154112.82,5
6979,7681,33,2024-04-07,Delivered,153389.97,0.0,153389.97,7
6980,31323,18,2025-06-19,Delivered,38034.67,0.0,38034.67,9
6981,24684,140,2025-06-17,Delivered,51526.91,0.0,51526.91,6
6982,33049,135,2024-02-11,Delivered,188794.91,1455.62,187339.29,8
6983,23283,83,2025-06-13,Delivered,143455.37,0.0,143455.37,9
6984,11312,158,2024-01-17,Delivered,294083.1,0.0,294083.1,3
6985,1043,151,2025-03-13,Delivered,36547.5,226.38,36321.12,1
6986,44562,156,2025-10-24,Delivered,199441.24,0.0,199441.24,8
6987,27403,176,2024-04-18,Delivered,17471.98,0.0,17471.98,1
6988,48419,25,2025-03-11,Delivered,9664.74,400.12,9264.62,7
6989,13953,61,2025-10-27,Delivered,14841.69,0.0,14841.69,8
6990,5823,143,2025-09-30,Delivered,25785.92,0.0,25785.92,5
6991,4168,31,2024-07-07,Delivered,194128.02,5235.41,188892.61,8
6992,9449,59,2024-04-14,Returned,120563.65,0.0,120563.65,6
6993,6908,20,2024-12-12,Delivered,112135.26,14350.03,97785.23,6
6994,41066,130,2025-07-31,Delivered,2865.16,0.0,2865.16,1
6995,16144,133,2024-04-18,Processing,71712.18,0.0,71712.18,6
6996,47066,174,2025-10-22,Delivered,16193.96,981.58,15212.38,5
6997,23721,179,2024-09-22,Failed,14235.97,0.0,14235.97,7
6998,31148,12,2025-07-07,Delivered,28546.91,750.16,27796.75,5
6999,26192,17,2025-05-20,Delivered,469059.83,52082.57,416977.26,6
7000,4787,10,2025-02-06,Delivered,46760.11,584.21,46175.9,2
7001,25369,31,2024-05-30,Processing,298499.42,0.0,298499.42,1
7002,31374,12,2025-04-19,Delivered,131040.28,13232.29,117807.99,4
7003,8497,184,2025-07-24,Delivered,227631.68,0.0,227631.68,7
7004,1241,41,2024-10-10,Shipped,85700.84,0.0,85700.84,5
7005,38568,181,2025-12-10,Delivered,97762.02,29328.61,68433.41,7
7006,5698,133,2024-12-21,Failed,13871.26,0.0,13871.26,8
7007,7867,25,2026-01-13,Delivered,30276.01,0.0,30276.01,1
7008,13925,198,2024-01-28,Shipped,50040.19,370.08,49670.11,3
7009,2039,54,2024-09-03,Out for Delivery,1445.56,0.0,1445.56,8
7010,10402,68,2025-06-27,Out for Delivery,51436.13,8356.76,43079.37,3
7011,46362,95,2025-11-12,Delivered,289234.72,0.0,289234.72,1
7012,49363,64,2024-12-18,Delivered,90004.09,7119.04,82885.05,4
7013,47052,131,2026-01-03,Delivered,16703.34,0.0,16703.34,9
7014,7029,62,2025-08-23,Delivered,199851.62,0.0,199851.62,8
7015,2116,44,2025-02-08,Processing,30041.49,0.0,30041.49,1
7016,40381,82,2025-12-08,Shipped,36477.41,0.0,36477.41,3
7017,40197,37,2024-12-23,Returned,126011.13,0.0,126011.13,4
7018,49745,83,2025-09-23,Delivered,893.79,0.0,893.79,8
7019,26624,23,2026-02-22,Delivered,147430.14,0.0,147430.14,4
7020,21895,194,2025-09-03,Delivered,57975.68,0.0,57975.68,1
7021,30817,68,2024-10-13,Shipped,104849.2,10386.48,94462.72,4
7022,7470,78,2024-04-08,Delivered,11852.11,0.0,11852.11,9
7023,12417,117,2026-01-21,Delivered,139177.77,0.0,139177.77,2
7024,24609,47,2026-01-14,Out for Delivery,49927.18,0.0,49927.18,9
7025,30269,183,2024-08-05,Delivered,12001.96,0.0,12001.96,3
