payment_id,order_id,cust_id,amount,status,refund_reason,refunded_at
39235,41329,10690,153563.95,Completed,,
39236,41330,462,43793.88,Completed,,
39237,41332,31637,2854.91,Completed,,
39238,41333,14457,5580.94,Completed,,
39239,41334,27136,8375.79,Completed,,
39240,41335,12879,63990.01,Completed,,
39241,41336,21419,367670.14,Failed,,
39242,41337,3688,49246.84,Completed,,
39243,41338,34643,87783.33,Completed,,
39244,41339,16030,107772.67,Completed,,
39245,41340,16144,108754.56,Completed,,
39246,41341,26122,24278.85,Completed,,
39247,41342,17834,71997.5,Completed,,
39248,41343,28963,128816.65,Completed,,
39249,41344,40846,157555.3,Refunded,Changed mind,2025-09-30 00:00:00
39250,41345,27741,31483.54,Completed,,
39251,41346,23266,29090.93,Completed,,
39252,41347,15201,102868.32,Completed,,
39253,41348,989,15902.04,Completed,,
39254,41349,30460,32927.88,Completed,,
39255,41350,12586,158083.74,Completed,,
39256,41351,44921,6171.32,Completed,,
39257,41352,43711,76197.98,Completed,,
39258,41353,33822,40512.94,Completed,,
39259,41354,24146,463029.07,Completed,,
39260,41355,17452,256221.2,Completed,,
39261,41356,30099,64304.6,Completed,,
39262,41357,44718,99258.66,Completed,,
39263,41358,36178,46479.72,Completed,,
39264,41359,40012,37579.47,Completed,,
39265,41360,35140,3150.42,Failed,,
39266,41361,16303,71014.65,Completed,,
39267,41362,20384,333538.17,Refunded,Not liked,2025-03-30 00:00:00
39268,41363,5923,1945.7,Completed,,
39269,41364,13799,62595.53,Completed,,
39270,41365,30324,2559.11,Completed,,
39271,41366,24163,423181.84,Completed,,
39272,41367,34771,409888.02,Completed,,
39273,41368,14620,31484.08,Completed,,
39274,41369,34637,4235.52,Completed,,
39275,41370,36806,12545.57,Completed,,
39276,41371,793,143511.51,Failed,,
39277,41372,44228,40383.98,Completed,,
39278,41373,13832,134379.68,Completed,,
39279,41374,47584,800.99,Completed,,
39280,41375,35312,104959.47,Completed,,
39281,41376,32490,65989.21,Refunded,Changed mind,2024-03-09 00:00:00
39282,41377,4493,207748.24,Failed,,
39283,41378,45963,1428.96,Completed,,
39284,41379,26963,7617.78,Refunded,Changed mind,2024-05-01 00:00:00
39285,41380,25339,69004.2,Completed,,
39286,41381,42931,88882.6,Completed,,
39287,41382,42112,115490.57,Completed,,
39288,41383,32441,46948.1,Completed,,
39289,41384,34835,193951.89,Failed,,
39290,41385,10994,1553.24,Completed,,
39291,41386,43233,228976.84,Completed,,
39292,41387,11300,44168.31,Completed,,
39293,41388,47626,14499.13,Completed,,
39294,41389,22905,45428.22,Completed,,
39295,41391,44489,45869.67,Completed,,
39296,41392,26202,89692.37,Completed,,
39297,41393,7074,36467.58,Completed,,
39298,41394,23312,224959.28,Completed,,
39299,41395,8549,217210.02,Completed,,
39300,41396,31264,158150.49,Completed,,
39301,41397,35346,85872.27,Completed,,
39302,41398,30143,123105.39,Completed,,
39303,41399,33908,10949.46,Completed,,
39304,41400,39272,30963.29,Completed,,
39305,41401,29756,293623.02,Completed,,
39306,41402,20475,15354.4,Completed,,
39307,41403,33949,263994.46,Failed,,
39308,41404,44803,170421.63,Failed,,
39309,41405,12043,29935.36,Completed,,
39310,41406,26525,42705.46,Failed,,
39311,41407,12420,166029.94,Completed,,
39312,41408,21122,1889.84,Completed,,
39313,41409,5390,117814.41,Completed,,
39314,41410,40757,130987.57,Completed,,
39315,41411,27536,46230.44,Completed,,
39316,41412,33879,26402.2,Completed,,
39317,41413,9896,167854.22,Completed,,
39318,41414,6737,14388.18,Failed,,
39319,41415,694,653.92,Completed,,
39320,41416,18743,282775.04,Completed,,
39321,41417,26996,5537.43,Failed,,
39322,41418,19811,76393.48,Completed,,
39323,41419,42383,179743.1,Completed,,
39324,41420,9753,20090.35,Completed,,
39325,41421,42070,278806.64,Completed,,
39326,41422,8116,50637.31,Completed,,
39327,41423,34720,53348.05,Completed,,
39328,41424,42691,91537.22,Completed,,
39329,41425,44866,28326.69,Completed,,
39330,41426,42739,186957.93,Failed,,
39331,41427,3500,90124.56,Completed,,
39332,41428,41850,414476.44,Completed,,
39333,41429,33604,39327.83,Completed,,
39334,41431,39275,97275.49,Completed,,
39335,41432,31415,136973.91,Completed,,
39336,41433,38760,33228.87,Completed,,
39337,41434,6992,40125.87,Completed,,
39338,41435,34270,170672.31,Failed,,
39339,41436,10041,143248.91,Completed,,
39340,41437,18885,81247.24,Completed,,
39341,41438,29241,178780.4,Failed,,
39342,41439,19271,75877.08,Completed,,
39343,41440,14362,81770.06,Completed,,
39344,41441,21684,44289.76,Completed,,
39345,41443,26198,72690.17,Completed,,
39346,41444,9092,17980.45,Completed,,
39347,41445,23586,139216.13,Completed,,
39348,41446,23368,157183.78,Completed,,
39349,41447,24929,34418.19,Completed,,
39350,41448,599,392992.89,Completed,,
39351,41450,19599,363767.82,Completed,,
39352,41451,22773,3441.15,Completed,,
39353,41452,13363,11940.69,Completed,,
39354,41453,29988,112997.58,Completed,,
39355,41454,47823,20750.35,Completed,,
39356,41455,19519,36797.53,Completed,,
39357,41456,33427,174997.37,Completed,,
39358,41457,40034,1471.66,Failed,,
39359,41458,26398,88766.94,Failed,,
39360,41459,16822,2843.1,Completed,,
39361,41460,48553,3661.55,Refunded,Not liked,2025-07-28 00:00:00
39362,41461,38546,203068.61,Completed,,
39363,41462,49188,107547.84,Failed,,
39364,41463,38322,24147.58,Refunded,Size issue,2024-11-02 00:00:00
39365,41464,38944,93837.11,Completed,,
39366,41465,46715,21317.37,Refunded,Size issue,2024-05-04 00:00:00
39367,41466,19257,13575.53,Completed,,
39368,41467,29673,83018.85,Completed,,
39369,41468,27265,84467.3,Completed,,
39370,41469,6824,72215.69,Completed,,
39371,41470,39427,127321.1,Completed,,
39372,41471,24191,290734.74,Completed,,
39373,41472,47003,43246.89,Completed,,
39374,41473,11702,27300.2,Completed,,
39375,41474,878,29318.4,Completed,,
39376,41475,49860,13703.37,Completed,,
39377,41476,20021,86117.25,Completed,,
39378,41477,23,1442.9,Completed,,
39379,41478,47211,15956.8,Completed,,
39380,41479,39507,37487.97,Completed,,
39381,41480,33553,24751.36,Completed,,
39382,41481,45585,107.12,Refunded,Wrong Item,2024-02-23 00:00:00
39383,41482,40675,300238.97,Completed,,
39384,41483,4559,238897.61,Completed,,
39385,41484,1167,84510.54,Completed,,
39386,41485,8236,2591.38,Completed,,
39387,41486,39553,23463.18,Completed,,
39388,41487,1815,39261.9,Completed,,
39389,41488,39347,15828.74,Completed,,
39390,41489,40232,2743.62,Completed,,
39391,41490,38021,31887.19,Failed,,
39392,41491,2047,3461.1,Completed,,
39393,41492,27293,268291.32,Completed,,
39394,41493,23922,27736.02,Completed,,
39395,41494,13438,33621.08,Completed,,
39396,41495,47483,66613.42,Completed,,
39397,41496,43063,11718.57,Completed,,
39398,41497,2382,16329.73,Completed,,
39399,41498,18068,122935.7,Completed,,
39400,41499,7132,30293.31,Completed,,
39401,41500,23647,90116.69,Completed,,
39402,41501,39976,30918.88,Completed,,
39403,41502,17583,282107.2,Completed,,
39404,41503,5188,275367.11,Completed,,
39405,41504,20350,106744.0,Completed,,
39406,41505,3375,13278.84,Completed,,
39407,41506,31219,81836.25,Completed,,
39408,41507,35836,132830.82,Completed,,
39409,41508,26534,121618.69,Completed,,
39410,41509,18627,181660.27,Failed,,
39411,41510,702,156167.2,Completed,,
39412,41511,39681,2823.68,Completed,,
39413,41512,37978,87366.33,Completed,,
39414,41513,4955,5565.99,Completed,,
39415,41514,2936,11239.69,Completed,,
39416,41515,2767,7506.31,Completed,,
39417,41516,43069,4226.57,Completed,,
39418,41517,10293,13193.81,Completed,,
39419,41518,7718,4903.5,Completed,,
39420,41519,8614,24900.49,Completed,,
39421,41520,12084,10722.94,Completed,,
39422,41521,27455,3381.89,Completed,,
39423,41522,14515,424.1,Completed,,
39424,41524,37890,438.06,Completed,,
39425,41525,16288,88927.71,Completed,,
39426,41526,13168,16543.56,Failed,,
39427,41527,17013,25249.18,Completed,,
39428,41528,41737,119964.47,Completed,,
39429,41529,30567,212258.39,Completed,,
39430,41530,9746,913.92,Completed,,
39431,41531,20862,56695.57,Completed,,
39432,41532,13995,193598.88,Completed,,
39433,41533,18896,17107.66,Completed,,
39434,41534,30333,324118.08,Completed,,
39435,41535,25817,112265.49,Completed,,
39436,41536,902,39103.59,Failed,,
39437,41537,12334,4107.61,Failed,,
39438,41538,1638,128795.6,Refunded,Wrong Item,2026-02-12 00:00:00
39439,41539,29044,11170.42,Completed,,
39440,41540,6219,61397.12,Completed,,
39441,41541,21787,1470.8,Completed,,
39442,41542,26674,14555.98,Completed,,
39443,41543,31829,64703.11,Completed,,
39444,41544,20621,1599.02,Completed,,
39445,41545,48309,125032.84,Completed,,
39446,41546,31681,1940.74,Failed,,
39447,41547,49576,415176.23,Completed,,
39448,41548,41688,180094.2,Failed,,
39449,41549,4440,83500.17,Completed,,
39450,41550,8171,28261.0,Completed,,
39451,41551,19400,283144.7,Completed,,
39452,41552,5349,21772.24,Completed,,
39453,41553,45679,1853.44,Completed,,
39454,41554,2288,100300.93,Completed,,
39455,41555,17768,282645.7,Completed,,
39456,41556,43992,61696.89,Failed,,
39457,41557,23264,8504.28,Completed,,
39458,41558,8169,31988.58,Completed,,
39459,41559,3663,7919.91,Completed,,
39460,41560,48518,19898.5,Failed,,
39461,41561,33886,13243.75,Completed,,
39462,41562,25092,39359.04,Failed,,
39463,41564,46505,10675.77,Completed,,
39464,41565,34097,3912.52,Completed,,
39465,41566,2389,20700.72,Completed,,
39466,41567,14865,1719.52,Failed,,
39467,41568,40080,274882.62,Completed,,
39468,41569,25806,1225.3,Completed,,
39469,41570,40368,2041.26,Completed,,
39470,41571,39323,89891.29,Failed,,
39471,41572,49727,631120.39,Completed,,
39472,41573,24298,22727.81,Completed,,
39473,41574,32391,22811.55,Completed,,
39474,41575,28162,25968.5,Completed,,
39475,41576,29382,112122.36,Completed,,
39476,41577,40507,34012.62,Failed,,
39477,41578,13024,1851.87,Completed,,
39478,41579,38189,10012.75,Completed,,
39479,41580,45046,39531.3,Completed,,
39480,41581,30373,34056.5,Completed,,
39481,41582,3303,7237.68,Completed,,
39482,41583,37591,10675.48,Completed,,
39483,41584,34201,38222.63,Completed,,
39484,41586,26529,415652.01,Completed,,
39485,41587,9662,11346.08,Completed,,
39486,41588,17505,144512.28,Completed,,
39487,41589,6724,12546.63,Completed,,
39488,41590,46719,1607.29,Completed,,
39489,41591,47971,381181.98,Completed,,
39490,41592,15046,483717.95,Completed,,
39491,41593,37300,27207.15,Completed,,
39492,41594,473,95028.35,Completed,,
39493,41595,24127,48850.22,Completed,,
39494,41596,12650,16820.4,Completed,,
39495,41597,13267,175959.57,Completed,,
39496,41598,48415,20548.79,Completed,,
39497,41599,30110,136062.6,Completed,,
39498,41600,7928,122047.08,Completed,,
39499,41601,21304,146.35,Completed,,
39500,41602,6200,35107.6,Completed,,
39501,41603,21358,73727.26,Failed,,
39502,41604,28536,66320.92,Completed,,
39503,41605,23425,124858.92,Completed,,
39504,41606,27972,17113.35,Completed,,
39505,41607,14489,5084.93,Completed,,
39506,41608,14987,259199.26,Failed,,
39507,41609,30078,8567.1,Completed,,
39508,41610,9506,107935.37,Completed,,
39509,41611,34465,51656.74,Completed,,
39510,41612,40579,1789.94,Completed,,
39511,41613,39407,16633.31,Completed,,
39512,41614,9398,12881.97,Failed,,
39513,41615,7184,281026.36,Failed,,
39514,41616,13307,3466.85,Completed,,
39515,41617,34991,450551.18,Completed,,
39516,41618,22844,17723.55,Completed,,
39517,41619,11092,4533.03,Failed,,
39518,41620,40915,21564.51,Completed,,
39519,41621,25041,15116.66,Completed,,
39520,41622,20535,9069.64,Completed,,
39521,41623,10058,55513.18,Completed,,
39522,41624,30264,339831.31,Completed,,
39523,41625,38720,96799.98,Completed,,
39524,41626,6685,36259.77,Completed,,
39525,41627,46882,11673.29,Failed,,
39526,41628,9448,33118.38,Completed,,
39527,41629,44077,30711.25,Failed,,
39528,41630,28450,78150.6,Completed,,
39529,41631,29013,165279.49,Completed,,
39530,41632,33475,58525.78,Completed,,
39531,41633,9659,15212.52,Completed,,
39532,41634,39259,105038.9,Completed,,
39533,41635,3678,474601.04,Completed,,
39534,41636,23248,26239.36,Completed,,
39535,41637,4173,4363.59,Failed,,
39536,41638,7251,78704.68,Completed,,
39537,41639,34582,40874.86,Completed,,
39538,41640,9750,22541.51,Completed,,
39539,41641,7111,260616.15,Completed,,
39540,41642,32402,196278.03,Completed,,
39541,41643,31931,156981.96,Failed,,
39542,41645,46136,14239.8,Completed,,
39543,41646,6675,228201.45,Completed,,
39544,41647,18150,5568.9,Completed,,
39545,41648,41829,135464.93,Completed,,
39546,41650,39912,23244.33,Completed,,
39547,41651,48098,18079.45,Completed,,
39548,41652,8146,67071.18,Completed,,
39549,41653,42268,79687.17,Completed,,
39550,41654,44739,5702.32,Completed,,
39551,41655,36265,2572.6,Completed,,
39552,41656,25192,24554.9,Completed,,
39553,41657,41332,158452.4,Completed,,
39554,41658,40792,312.48,Failed,,
39555,41659,39730,25319.5,Failed,,
39556,41660,44623,64708.29,Completed,,
39557,41661,17250,14871.76,Failed,,
39558,41662,48562,8525.79,Completed,,
39559,41663,4906,203514.79,Completed,,
39560,41664,11,1880.88,Completed,,
39561,41665,21588,45301.41,Completed,,
39562,41666,13211,7267.94,Completed,,
39563,41667,43976,7865.05,Completed,,
39564,41668,3869,48815.69,Completed,,
39565,41669,22657,240632.71,Completed,,
39566,41670,4624,67528.3,Completed,,
39567,41671,43884,72191.66,Completed,,
39568,41672,41023,248017.93,Completed,,
39569,41673,35795,2067.3,Completed,,
39570,41674,12189,1109.03,Completed,,
39571,41675,37303,30301.01,Completed,,
39572,41676,26157,102614.28,Completed,,
39573,41677,43212,254170.61,Completed,,
39574,41678,16981,196302.22,Completed,,
39575,41679,2925,39758.92,Completed,,
39576,41680,27621,9822.71,Completed,,
39577,41681,49326,25542.91,Completed,,
39578,41682,21113,14857.47,Completed,,
39579,41683,14595,74442.9,Failed,,
39580,41684,22486,337628.54,Completed,,
39581,41685,45051,10668.26,Completed,,
39582,41686,33177,17272.6,Completed,,
39583,41687,31965,59237.54,Completed,,
39584,41689,48693,30280.14,Completed,,
39585,41690,14930,450572.32,Completed,,
39586,41691,34847,350007.92,Completed,,
39587,41692,16077,80076.6,Completed,,
39588,41693,33607,140689.36,Completed,,
39589,41694,43136,26187.8,Completed,,
39590,41695,18075,136668.07,Completed,,
39591,41696,16761,102445.85,Completed,,
39592,41697,34068,128834.93,Completed,,
39593,41698,43626,23563.16,Completed,,
39594,41699,4976,188532.43,Completed,,
39595,41700,10289,64165.44,Completed,,
39596,41701,9623,9280.99,Completed,,
39597,41702,37881,42285.3,Completed,,
39598,41703,32785,55250.59,Failed,,
39599,41704,37948,101727.79,Completed,,
39600,41705,29702,84014.62,Completed,,
39601,41706,6884,18539.69,Completed,,
39602,41707,48372,2184.17,Completed,,
39603,41708,45314,7099.56,Completed,,
39604,41709,26241,23266.0,Completed,,
39605,41710,29838,50520.93,Completed,,
39606,41711,46831,10683.44,Completed,,
39607,41712,33969,65276.29,Completed,,
39608,41713,8228,61228.79,Completed,,
39609,41714,32847,5236.56,Completed,,
39610,41716,2027,124537.86,Completed,,
39611,41717,43792,3267.7,Completed,,
39612,41718,22629,95681.56,Completed,,
39613,41719,2631,54997.83,Completed,,
39614,41720,1535,65173.48,Completed,,
39615,41721,4761,5586.3,Completed,,
39616,41722,8817,36243.81,Failed,,
39617,41723,1008,3956.68,Completed,,
39618,41724,47848,14404.44,Refunded,Not liked,2025-10-24 00:00:00
39619,41725,18162,26712.63,Completed,,
39620,41726,13472,31720.5,Completed,,
39621,41727,2241,509631.22,Completed,,
39622,41729,34391,46856.19,Completed,,
39623,41730,18049,2205.2,Failed,,
39624,41731,43248,58123.68,Completed,,
39625,41732,13495,31442.13,Completed,,
39626,41733,45522,10072.13,Completed,,
39627,41734,2013,407321.52,Failed,,
39628,41735,16145,72581.01,Failed,,
39629,41736,49962,179602.02,Completed,,
39630,41737,3643,20011.64,Completed,,
39631,41738,48117,212706.31,Completed,,
39632,41739,48939,131967.74,Completed,,
39633,41740,43967,107688.12,Completed,,
39634,41741,40069,29792.98,Completed,,
39635,41742,10537,15907.25,Completed,,
39636,41744,18767,10814.93,Completed,,
39637,41745,40365,12664.95,Completed,,
39638,41746,42634,605.7,Refunded,Defective,2025-04-17 00:00:00
39639,41747,16373,1296.92,Failed,,
39640,41748,6887,8926.92,Completed,,
39641,41749,8778,206195.33,Completed,,
39642,41750,1085,22769.93,Completed,,
39643,41751,24689,434601.18,Completed,,
39644,41752,14945,17619.08,Failed,,
39645,41753,38385,35506.77,Completed,,
39646,41754,11313,145449.73,Completed,,
39647,41755,49829,14644.84,Completed,,
39648,41756,13360,26972.91,Completed,,
39649,41757,9910,8276.12,Completed,,
39650,41758,18502,9742.75,Completed,,
39651,41759,17003,47293.32,Failed,,
39652,41761,5531,55864.58,Completed,,
39653,41762,41732,32169.75,Completed,,
39654,41763,5663,29056.52,Completed,,
39655,41764,47673,174022.62,Completed,,
39656,41765,16831,19106.35,Failed,,
39657,41766,24974,16955.51,Failed,,
39658,41767,37126,7148.84,Completed,,
39659,41768,20177,75543.23,Completed,,
39660,41769,40516,69726.38,Completed,,
39661,41770,10215,113799.48,Completed,,
39662,41772,45443,75491.54,Completed,,
39663,41773,7482,177157.93,Completed,,
39664,41774,48098,108057.84,Completed,,
39665,41775,10883,79365.05,Completed,,
39666,41776,14775,14149.29,Completed,,
39667,41777,27138,23041.02,Completed,,
39668,41778,44691,117617.43,Completed,,
39669,41779,26825,282272.49,Failed,,
39670,41780,23555,1734.2,Completed,,
39671,41781,35528,89721.87,Completed,,
39672,41782,3412,163234.46,Completed,,
39673,41783,11159,24590.22,Completed,,
39674,41784,35013,29393.08,Completed,,
39675,41785,35218,398166.54,Completed,,
39676,41786,25369,16563.77,Completed,,
39677,41787,36479,3957.6,Completed,,
39678,41788,42622,10918.12,Completed,,
39679,41789,14917,14085.36,Refunded,Changed mind,2024-06-23 00:00:00
39680,41790,11054,82657.64,Completed,,
39681,41791,42796,4116.14,Completed,,
39682,41792,6765,84400.18,Completed,,
39683,41793,26008,392045.73,Completed,,
39684,41794,8422,17678.12,Completed,,
39685,41795,41030,79532.62,Completed,,
39686,41796,31647,2297.16,Completed,,
39687,41797,25960,74771.07,Completed,,
39688,41798,30700,48906.22,Completed,,
39689,41799,9859,14966.26,Completed,,
39690,41800,13023,557.65,Completed,,
39691,41801,1830,6921.94,Completed,,
39692,41802,46250,51245.88,Completed,,
39693,41803,22371,51525.58,Completed,,
39694,41804,37400,2541.32,Completed,,
39695,41805,8212,12762.36,Completed,,
39696,41806,47980,219528.78,Completed,,
39697,41807,31268,857.34,Completed,,
39698,41808,30865,120781.42,Refunded,Wrong Item,2024-10-09 00:00:00
39699,41809,1983,11739.42,Completed,,
39700,41810,44427,6465.83,Completed,,
39701,41811,25122,99510.5,Completed,,
39702,41812,8192,39740.72,Failed,,
